9879,"Homerville","Georgia\"
9880,"Pepperell","Massachusetts\"
9881,"St. Johns","Arizona\"
9882,"White Sulphur Springs","West Virginia\"
9883,"Luxemburg","Wisconsin\"
9884,"Edwards AFB","California\"
9885,"Lewiston","New York\"
9886,"Frazier Park","California\"
9887,"McLeansboro","Illinois\"
9888,"Alden","New York\"
9889,"Huntsville","Arkansas\"
9890,"Owings","Maryland\"
9891,"Williamsburg","Ohio\"
9892,"Swedesboro","New Jersey\"
9893,"Yorkville","New York\"
9894,"Coopersburg","Pennsylvania\"
9895,"Freeport","Florida\"
9896,"Lakeview","California\"
9897,"Holly Lake Ranch","Texas\"
9898,"Preston Heights","Illinois\"
9899,"Mondovi","Wisconsin\"
9900,"Bellevue","Iowa\"
9901,"Forest Heights","Maryland\"
9902,"Martinsburg","Pennsylvania\"
9903,"Friday Harbor","Washington\"
9904,"Spooner","Wisconsin\"
9905,"George West","Texas\"
9906,"Tappahannock","Virginia\"
9907,"Sylvania","Georgia\"
9908,"Hooverson Heights","West Virginia\"
9909,"Polkton","North Carolina\"
9910,"Williamson","New York\"
9911,"Osage City","Kansas\"
9912,"Pine Ridge","Pennsylvania\"
9913,"Abbeville","Alabama\"
9914,"Mount Vernon","Kentucky\"
9915,"Quitman","Texas\"
9916,"Marysville","Pennsylvania\"
9917,"Indian Springs Village","Alabama\"
9918,"New Palestine","Indiana\"
9919,"Myrtle Point","Oregon\"
9920,"Bakerstown","Pennsylvania\"
9921,"Cetronia","Pennsylvania\"
9922,"Pima","Arizona\"
9923,"Lynchburg","Mississippi\"
9924,"Geneva","Alabama\"
9925,"Millersburg","Oregon\"
9926,"Long Neck","Delaware\"
9927,"Wrightsville Beach","North Carolina\"
9928,"Woodside East","Delaware\"
9929,"Center Point","Iowa\"
9930,"St. Henry","Ohio\"
9931,"Pinch","West Virginia\"
9932,"Carthage","North Carolina\"
9933,"Aromas","California\"
9934,"Donalsonville","Georgia\"
9935,"Pelican Rapids","Minnesota\"
9936,"Clearwater","Kansas\"
9937,"Colwyn","Pennsylvania\"
9938,"Princeton Junction","New Jersey\"
9939,"Seymour","Texas\"
9940,"East Williston","New York\"
9941,"Elmwood","Illinois\"
9942,"Pacolet","South Carolina\"
9943,"Madrid","Iowa\"
9944,"Ruleville","Mississippi\"
9945,"New Lisbon","Wisconsin\"
9946,"Eddyville","Kentucky\"
9947,"McQueeney","Texas\"
9948,"Rugby","North Dakota\"
9949,"Nixon","Texas\"
9950,"Crosby","Texas\"
9951,"Whitehall","New York\"
9952,"Green Acres","California\"
9953,"Heber-Overgaard","Arizona\"
9954,"York Harbor","Maine\"
9955,"Jay","Oklahoma\"
9956,"Ironton","Missouri\"
9957,"Marion","Kentucky\"
9958,"Selbyville","Delaware\"
9959,"Lyford","Texas\"
9960,"East Uniontown","Pennsylvania\"
9961,"Isle of Hope","Georgia\"
9962,"Greenwich","New Jersey\"
9963,"South Fallsburg","New York\"
9964,"Fairlawn","Virginia\"
9965,"Montpelier","Idaho\"
9966,"Bridgetown","Mississippi\"
9967,"Tahoka","Texas\"
9968,"Greenwood","Pennsylvania\"
9969,"Kalona","Iowa\"
9970,"Sabetha","Kansas\"
9971,"Haw River","North Carolina\"
9972,"Reed Creek","Georgia\"
9973,"Oconto Falls","Wisconsin\"
9974,"North Seekonk","Massachusetts\"
9975,"Milton","West Virginia\"
9976,"Lake Katrine","New York\"
9977,"Dover","Massachusetts\"
9978,"Spirit Lake","Idaho\"
9979,"Deerfield","Wisconsin\"
9980,"Piermont","New York\"
9981,"Rothsville","Pennsylvania\"
9982,"Kewaunee","Wisconsin\"
9983,"Wellsburg","West Virginia\"
9984,"New Hope","Pennsylvania\"
9985,"Rockledge","Pennsylvania\"
9986,"Brookville","Indiana\"
9987,"Upton","Massachusetts\"
9988,"Lincolnville","South Carolina\"
9989,"Whitesboro","New Jersey\"
9990,"Patton","Pennsylvania\"
9991,"Sabina","Ohio\"
9992,"Vieques","Puerto Rico\"
9993,"Mohawk","New York\"
9994,"Delmont","Pennsylvania\"
9995,"Fredericktown","Ohio\"
9996,"Cannon AFB","New Mexico\"
9997,"Twain Harte","California\"
9998,"Downs","Illinois\"
9999,"Osburn","Idaho\"
10000,"West Simsbury","Connecticut\"
10001,"Plumsteadville","Pennsylvania\"
10002,"Rock Rapids","Iowa\"
10003,"Skyline Acres","Ohio\"
10004,"Lauderdale","Minnesota\"
10005,"Bohners Lake","Wisconsin\"
10006,"Clinton","Arkansas\"
10007,"Sheridan","Illinois\"
10008,"Pantego","Texas\"
10009,"Madison Center","Connecticut\"
10010,"West Lafayette","Ohio\"
10011,"Paynesville","Minnesota\"
10012,"Sisco Heights","Washington\"
10013,"Lakeland","New York\"
10014,"Matoaca","Virginia\"
10015,"Le Center","Minnesota\"
10016,"Water Valley","Mississippi\"
10017,"Prescott","Arkansas\"
10018,"Mabton","Washington\"
10019,"Yardley","Pennsylvania\"
10020,"Meadow Oaks","Florida\"
10021,"Jamestown West","New York\"
10022,"Derry","Pennsylvania\"
10023,"Chase City","Virginia\"
10024,"Premont","Texas\"
10025,"Poynette","Wisconsin\"
10026,"Commerce","Oklahoma\"
10027,"Santa Nella","California\"
10028,"Clarion","Iowa\"
10029,"El Cerro","New Mexico\"
10030,"Halls","Tennessee\"
10031,"Diamond","Illinois\"
10032,"Millen","Georgia\"
10033,"Jayuya","Puerto Rico\"
10034,"Calvert City","Kentucky\"
10035,"Overton","Texas\"
10036,"Victor","Idaho\"
10037,"Wrangell","Alaska\"
10038,"Shinnecock Hills","New York\"
10039,"Madison","Maine\"
10040,"Arnold Line","Mississippi\"
10041,"Alderson","West Virginia\"
10042,"Crownpoint","New Mexico\"
10043,"Coats","North Carolina\"
10044,"Glenville","Connecticut\"
10045,"Allyn","Washington\"
10046,"Country Club","Missouri\"
10047,"Villa Ridge","Missouri\"
10048,"Clio","Michigan\"
10049,"Desert View Highlands","California\"
10050,"Dover-Foxcroft","Maine\"
10051,"Gibsonburg","Ohio\"
10052,"Lake Crystal","Minnesota\"
10053,"Silver Lake","Ohio\"
10054,"Charleston","Mississippi\"
10055,"Keaau","Hawaii\"
10056,"Parksdale","California\"
10057,"Campo Rico","Puerto Rico\"
10058,"West Branch","Iowa\"
10059,"Great Barrington","Massachusetts\"
10060,"Bald Knob","Arkansas\"
10061,"Croom","Maryland\"
10062,"Pottsboro","Texas\"
10063,"Oakland City","Indiana\"
10064,"St. Hedwig","Texas\"
10065,"South Hutchinson","Kansas\"
10066,"Quanah","Texas\"
10067,"The Hills","Texas\"
10068,"Gambier","Ohio\"
10069,"Wautoma","Wisconsin\"
10070,"Hart","Michigan\"
10071,"Spring Lake","Michigan\"
10072,"Bono","Arkansas\"
10073,"Osceola","Indiana\"
10074,"Montgomery City","Missouri\"
10075,"South Congaree","South Carolina\"
10076,"Lake Wynonah","Pennsylvania\"
10077,"San José","Puerto Rico\"
10078,"Point Clear","Alabama\"
10079,"Hamburg","Arkansas\"
10080,"Lincoln","Arkansas\"
10081,"Litchfield","Connecticut\"
10082,"Lake Cherokee","Texas\"
10083,"Bentleyville","Pennsylvania\"
10084,"West Newton","Pennsylvania\"
10085,"Covington","Indiana\"
10086,"Richwood","Ohio\"
10087,"Beverly","New Jersey\"
10088,"Hudson Oaks","Texas\"
10089,"Telluride","Colorado\"
10090,"Bayou La Batre","Alabama\"
10091,"Lennox","South Dakota\"
10092,"Edneyville","North Carolina\"
10093,"Galva","Illinois\"
10094,"Argentine","Michigan\"
10095,"Como","Wisconsin\"
10096,"Trinity","Alabama\"
10097,"Chesterfield","Indiana\"
10098,"Hebron","Ohio\"
10099,"Versailles","Missouri\"
10100,"Conrad","Montana\"
10101,"Auberry","California\"
10102,"Casselton","North Dakota\"
10103,"Kenilworth","Illinois\"
10104,"Galena","Kansas\"
10105,"Sibley","Iowa\"
10106,"La Grange","North Carolina\"
10107,"Windsor","Missouri\"
10108,"Wabasha","Minnesota\"
10109,"Orchard Lake Village","Michigan\"
10110,"Nicholson","Mississippi\"
10111,"Leith-Hatfield","Pennsylvania\"
10112,"Massanutten","Virginia\"
10113,"Elm Springs","Arkansas\"
10114,"Hoisington","Kansas\"
10115,"Phillipsburg","Kansas\"
10116,"Ranger","Texas\"
10117,"Surf City","North Carolina\"
10118,"Midland","Pennsylvania\"
10119,"Icard","North Carolina\"
10120,"Woodside","Pennsylvania\"
10121,"Orchard Hills","Pennsylvania\"
10122,"Oak Grove","Virginia\"
10123,"Hudson","Iowa\"
10124,"Charleston","Arkansas\"
10125,"Nicoma Park","Oklahoma\"
10126,"Bethany","Missouri\"
10127,"Olmos Park","Texas\"
10128,"Marengo","Iowa\"
10129,"Mineral Point","Wisconsin\"
10130,"Stonewall","Louisiana\"
10131,"Belleville","Wisconsin\"
10132,"Swartzville","Pennsylvania\"
10133,"Monserrate","Puerto Rico\"
10134,"Woodville","Florida\"
10135,"Greenwich","New York\"
10136,"Ahwahnee","California\"
10137,"Ranchos de Taos","New Mexico\"
10138,"Rancho Viejo","Texas\"
10139,"Strafford","Missouri\"
10140,"Chimayo","New Mexico\"
10141,"Idyllwild-Pine Cove","California\"
10142,"Windy Hills","Kentucky\"
10143,"Weatherly","Pennsylvania\"
10144,"Honaunau-Napoopoo","Hawaii\"
10145,"Conneaut Lakeshore","Pennsylvania\"
10146,"Fennimore","Wisconsin\"
10147,"Bellevue","Idaho\"
10148,"Valley View","Pennsylvania\"
10149,"Adams","New York\"
10150,"Liberty","Pennsylvania\"
10151,"Avilla","Indiana\"
10152,"Onawa","Iowa\"
10153,"Goldsby","Oklahoma\"
10154,"Fairmont City","Illinois\"
10155,"Harriman","New York\"
10156,"Shrub Oak","New York\"
10157,"Belmont","Pennsylvania\"
10158,"Grissom AFB","Indiana\"
10159,"Ross","California\"
10160,"Middletown","Indiana\"
10161,"Lomira","Wisconsin\"
10162,"Buies Creek","North Carolina\"
10163,"Poquonock Bridge","Connecticut\"
10164,"Norwood","North Carolina\"
10165,"Dunkirk","Maryland\"
10166,"Deep River Center","Connecticut\"
10167,"Blue Mound","Texas\"
10168,"La Luisa","Puerto Rico\"
10169,"Fairmont","North Carolina\"
10170,"Hawarden","Iowa\"
10171,"Cabana Colony","Florida\"
10172,"Newmanstown","Pennsylvania\"
10173,"Harlem","Florida\"
10174,"Combine","Texas\"
10175,"Lake of the Woods","Illinois\"
10176,"Lake Kiowa","Texas\"
10177,"Broad Creek","North Carolina\"
10178,"Belle Plaine","Iowa\"
10179,"Lemont","Pennsylvania\"
10180,"Girard","Kansas\"
10181,"Wayne Heights","Pennsylvania\"
10182,"Salmon Brook","Connecticut\"
10183,"Monroe City","Missouri\"
10184,"Kentwood","Louisiana\"
10185,"Poplar-Cotton Center","California\"
10186,"Carthage","Illinois\"
10187,"Old Orchard","Pennsylvania\"
10188,"Morgantown","Kentucky\"
10189,"Brinckerhoff","New York\"
10190,"Sky Valley","California\"
10191,"Lena","Illinois\"
10192,"Inman","South Carolina\"
10193,"Kent Acres","Delaware\"
10194,"Wayne","Illinois\"
10195,"Maynardville","Tennessee\"
10196,"Taylor","Alabama\"
10197,"Frankfort","New York\"
10198,"Lavaca","Arkansas\"
10199,"Lake Wazeecha","Wisconsin\"
10200,"Santa Rosa","New Mexico\"
10201,"Cave City","Kentucky\"
10202,"Fort Polk North","Louisiana\"
10203,"Pleasant Ridge","Michigan\"
10204,"Collins","Mississippi\"
10205,"Panorama Village","Texas\"
10206,"Park City","Tennessee\"
10207,"Taft Heights","California\"
10208,"Ingalls","Indiana\"
10209,"Anchorage","Kentucky\"
10210,"Nekoosa","Wisconsin\"
10211,"Stormstown","Pennsylvania\"
10212,"Hayfork","California\"
10213,"Cumings","Texas\"
10214,"Rouse","California\"
10215,"Marked Tree","Arkansas\"
10216,"Pinckney","Michigan\"
10217,"Waynesboro","Tennessee\"
10218,"Houston","Mississippi\"
10219,"Cowpens","South Carolina\"
10220,"Fairmount","Tennessee\"
10221,"Villa Grove","Illinois\"
10222,"Berwick","Maine\"
10223,"Woodbine","New Jersey\"
10224,"Lawson","Missouri\"
10225,"Shepherd","Texas\"
10226,"Westmoreland","Tennessee\"
10227,"Breezy Point","Minnesota\"
10228,"Mulino","Oregon\"
10229,"Paia","Hawaii\"
10230,"Houston","Alaska\"
10231,"Pine Crest","Tennessee\"
10232,"Eddystone","Pennsylvania\"
10233,"Verona","Pennsylvania\"
10234,"Laporte","Colorado\"
10235,"Santa Claus","Indiana\"
10236,"Bloomfield","Indiana\"
10237,"Cordes Lakes","Arizona\"
10238,"Dalton Gardens","Idaho\"
10239,"Spring Valley","Minnesota\"
10240,"Neillsville","Wisconsin\"
10241,"Monticello","Florida\"
10242,"Calais","Maine\"
10243,"Mays Landing","New Jersey\"
10244,"New Egypt","New Jersey\"
10245,"Fruitland","North Carolina\"
10246,"Lyman","Mississippi\"
10247,"Lockport","Louisiana\"
10248,"Coudersport","Pennsylvania\"
10249,"Prairie Creek","Arkansas\"
10250,"Tangerine","Florida\"
10251,"Winters","Texas\"
10252,"Marcus Hook","Pennsylvania\"
10253,"Rogers City","Michigan\"
10254,"Thornton","Illinois\"
10255,"Boquerón","Puerto Rico\"
10256,"Texanna","Oklahoma\"
10257,"Enfield","North Carolina\"
10258,"Meyersdale","Pennsylvania\"
10259,"El Portal","Florida\"
10260,"Lordsburg","New Mexico\"
10261,"Carrollton","Illinois\"
10262,"East Dublin","Georgia\"
10263,"Lapel","Indiana\"
10264,"Sisseton","South Dakota\"
10265,"Junction","Texas\"
10266,"Three Rivers","California\"
10267,"St. Ignace","Michigan\"
10268,"Choccolocco","Alabama\"
10269,"Río Lajas","Puerto Rico\"
10270,"Nice","California\"
10271,"Danville","Arkansas\"
10272,"Madison","Nebraska\"
10273,"Purvis","Mississippi\"
10274,"Wheeler AFB","Hawaii\"
10275,"Bell Canyon","California\"
10276,"Carlisle-Rockledge","Alabama\"
10277,"Mayflower","Arkansas\"
10278,"Reed City","Michigan\"
10279,"North Zanesville","Ohio\"
10280,"Natalbany","Louisiana\"
10281,"Checotah","Oklahoma\"
10282,"Seneca","Missouri\"
10283,"Mendenhall","Mississippi\"
10284,"Leisure Knoll","New Jersey\"
10285,"Enon","Ohio\"
10286,"Coalfield","Tennessee\"
10287,"La Mesilla","New Mexico\"
10288,"La Blanca","Texas\"
10289,"Corralitos","California\"
10290,"Hallowell","Maine\"
10291,"New Miami","Ohio\"
10292,"Johnston","South Carolina\"
10293,"Virginia Gardens","Florida\"
10294,"Susquehanna Depot","Pennsylvania\"
10295,"Burlington","Kansas\"
10296,"Paden City","West Virginia\"
10297,"West Belmar","New Jersey\"
10298,"Santo Domingo Pueblo","New Mexico\"
10299,"Poland","Ohio\"
10300,"Riverside","Alabama\"
10301,"Cadiz","Ohio\"
10302,"Edgewood","Pennsylvania\"
10303,"Conesus Lake","New York\"
10304,"St. Bonifacius","Minnesota\"
10305,"Kimball","Nebraska\"
10306,"Kerhonkson","New York\"
10307,"Highspire","Pennsylvania\"
10308,"Albion","Indiana\"
10309,"Hickman","Nebraska\"
10310,"Decherd","Tennessee\"
10311,"Mount Vernon","Georgia\"
10312,"Newton","Texas\"
10313,"Dalworthington Gardens","Texas\"
10314,"Salado","Texas\"
10315,"Calera","Oklahoma\"
10316,"Chester","West Virginia\"
10317,"Ponder","Texas\"
10318,"Kinder","Louisiana\"
10319,"Prague","Oklahoma\"
10320,"Lovell","Wyoming\"
10321,"East Dennis","Massachusetts\"
10322,"Green Meadows","Ohio\"
10323,"Concordia","Missouri\"
10324,"Timmonsville","South Carolina\"
10325,"Pine Ridge","South Carolina\"
10326,"Chamberlain","South Dakota\"
10327,"Ashville","Alabama\"
10328,"Oakhurst","Oklahoma\"
10329,"Henagar","Alabama\"
10330,"Breckinridge Center","Kentucky\"
10331,"Horse Shoe","North Carolina\"
10332,"Matamoras","Pennsylvania\"
10333,"Good Hope","Alabama\"
10334,"Mascot","Tennessee\"
10335,"Red Hill","Pennsylvania\"
10336,"Gloucester Courthouse","Virginia\"
10337,"Montague","Michigan\"
10338,"Dillingham","Alaska\"
10339,"Smoke Rise","Alabama\"
10340,"Dennis","Massachusetts\"
10341,"Midland City","Alabama\"
10342,"Lake Arrowhead","Maine\"
10343,"New London","Ohio\"
10344,"Monroe","Utah\"
10345,"Brewster","Washington\"
10346,"East Brewton","Alabama\"
10347,"Springdale","South Carolina\"
10348,"Raceland","Kentucky\"
10349,"Iona","Idaho\"
10350,"Crosslake","Minnesota\"
10351,"Carleton","Michigan\"
10352,"Fords Prairie","Washington\"
10353,"Gold Bar","Washington\"
10354,"Winfield","West Virginia\"
10355,"Sewanee","Tennessee\"
10356,"Whitesboro","Alabama\"
10357,"Byesville","Ohio\"
10358,"McCormick","South Carolina\"
10359,"Roebuck","South Carolina\"
10360,"Patterson Tract","California\"
10361,"Winamac","Indiana\"
10362,"Central","Tennessee\"
10363,"Emsworth","Pennsylvania\"
10364,"Effort","Pennsylvania\"
10365,"New Wilmington","Pennsylvania\"
10366,"Wray","Colorado\"
10367,"East Jordan","Michigan\"
10368,"Maxton","North Carolina\"
10369,"Oxford","Georgia\"
10370,"Moline Acres","Missouri\"
10371,"Belgium","Wisconsin\"
10372,"Brookdale","California\"
10373,"Hartshorne","Oklahoma\"
10374,"Emporium","Pennsylvania\"
10375,"Ely","Iowa\"
10376,"East Bernard","Texas\"
10377,"La Salle","Colorado\"
10378,"Hermann","Missouri\"
10379,"Grenelefe","Florida\"
10380,"Winter Beach","Florida\"
10381,"Excelsior","Minnesota\"
10382,"Anahuac","Texas\"
10383,"Altamont","Illinois\"
10384,"North Spearfish","South Dakota\"
10385,"Spring Mount","Pennsylvania\"
10386,"Neodesha","Kansas\"
10387,"Hardinsburg","Kentucky\"
10388,"Darlington","Wisconsin\"
10389,"Brogden","North Carolina\"
10390,"Mosheim","Tennessee\"
10391,"Washington Heights","New York\"
10392,"Brewster","New York\"
10393,"Marshfield Hills","Massachusetts\"
10394,"Olivia","Minnesota\"
10395,"Verona Walk","Florida\"
10396,"Fife Heights","Washington\"
10397,"Greenville","Delaware\"
10398,"Bolivar Peninsula","Texas\"
10399,"St. Paul","Nebraska\"
10400,"Hide-A-Way Lake","Mississippi\"
10401,"Shenandoah","Virginia\"
10402,"Lithonia","Georgia\"
10403,"Rogue River","Oregon\"
10404,"Milton","Louisiana\"
10405,"Laurel Park","North Carolina\"
10406,"Melrose Park","New York\"
10407,"Parkside","Pennsylvania\"
10408,"Wilson-Conococheague","Maryland\"
10409,"Frenchtown","Montana\"
10410,"Cascade","Iowa\"
10411,"Kensington","Maryland\"
10412,"Dousman","Wisconsin\"
10413,"Churchill","Ohio\"
10414,"Mulberry","North Carolina\"
10415,"Flying Hills","Pennsylvania\"
10416,"Green Level","North Carolina\"
10417,"Olga","Florida\"
10418,"White Island Shores","Massachusetts\"
10419,"Hinton","West Virginia\"
10420,"Bethlehem","West Virginia\"
10421,"Amboy","Illinois\"
10422,"Antlers","Oklahoma\"
10423,"Kershaw","South Carolina\"
10424,"Pierre Part","Louisiana\"
10425,"Sewaren","New Jersey\"
10426,"Lebanon South","Pennsylvania\"
10427,"Petersburg","Indiana\"
10428,"Nedrow","New York\"
10429,"Cape Neddick","Maine\"
10430,"Walters","Oklahoma\"
10431,"Flandreau","South Dakota\"
10432,"Fall City","Washington\"
10433,"Gotha","Florida\"
10434,"Portola","California\"
10435,"Panhandle","Texas\"
10436,"Boron","California\"
10437,"Hazen","North Dakota\"
10438,"Aguas Claras","Puerto Rico\"
10439,"Harrisburg","Arkansas\"
10440,"Idalou","Texas\"
10441,"Star Valley","Arizona\"
10442,"Eureka","Kansas\"
10443,"Kingston","Washington\"
10444,"Avery Creek","North Carolina\"
10445,"Crompond","New York\"
10446,"Navassa","North Carolina\"
10447,"Junction City","Kentucky\"
10448,"Mason","Texas\"
10449,"West Union","Iowa\"
10450,"Lake Heritage","Pennsylvania\"
10451,"Bronson","Michigan\"
10452,"Red Lodge","Montana\"
10453,"Riverbend","Washington\"
10454,"Tool","Texas\"
10455,"Fowler","Indiana\"
10456,"Canton","Missouri\"
10457,"Honokaa","Hawaii\"
10458,"Stony Point","North Carolina\"
10459,"Warren AFB","Wyoming\"
